Area Latitude,Area Longitude,OBJECTID,STATION_NA,STN_ID_,SECONDARY_,STN_AUTHOR,NETWORK_,LOCATION_O,TYPE_OF_OB,ACTIVE_INA,PERIOD_OF_,LATITUDE,LONGITUDE,COUNTY,CLIMATE_DI,WATER_BASI,HUC,TEMP_,PRECIPITAT,SNOW_FALL,SNW_GND_DP,DEW_POINT,REL_HUM,WIND_SPEED,WIND_GUST,SOLAR_RAD,SOIL_MOIST,SOIL_TEMP,FUEL_TEMP,FUEL_MOIST,PRESSURE,SL_PRESSUR,ALTIMETER,WEATHER_CO,VISIBILITY,UVB,ELEVATION
-12458251.9943,4976102.4169,1188,SR201 800W,UT24, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.7539,-111.9136,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4398.808000
-12458251.9943,4976102.4169,1189,SR201 800W EB/WB,UT22, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE, ,40.7539,-111.9136,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , , , , ,WC, , ,4398.808000
-12457828.9515,4976102.4639,1190,I15 600S NB,UT21, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2001-PRESENT,40.7539,-111.9098,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , , , , ,WC, , ,4398.808000
-12457205.5308,4976763.7178,1191,I15 500S WB (Gateway),UT20, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2001-PRESENT,40.7584,-111.9042,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH,WS, , , , , , , , , ,WC, , ,4398.808000
-12456738.0462,4976998.9082,1192,AIR MON CENTER (SLC),QAM,170001,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,INACTIVE,1997-PRESENT,40.76,-111.9,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4280.072000
-12448409.9109,4977820.4866,1193,VTMX6 RED BUTTE GARDENS,VTMX6, ,CIRP,VTMX,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=33,HOURLY,INACTIVE, ,40.76559,-111.82519,UTAH,5,UTAH LAKE, , , , , , , , , , , , , , , , , , , , , 
-12461012.8445,4977895.406,1194,I-80/REDWOOD ROAD SALT LAKE CITY,UT16,836818,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2000-PRESENT,40.7661,-111.9384,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , , , , ,WC, , ,4218.080000
-12450899.1445,4977914.4853,1195,WBB/U UTAH,WBB, ,CIRP,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,1997-PRESENT,40.76623,-111.84755,SALT LAKE,5,WEST DESERT, ,T,P, , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,4908.848000
-12556929.5241,4977977.3749,1196,DELLE,42207301, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1919-1952,40.766667,-112.8,TOOELE,1, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4270.000000
-12480857.9978,4977978.6238,1197,SALTAIR SALT PLANT,42757803, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1956-1991,40.766667,-112.116667,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4210.000000
-12456738.0434,4977978.8005,1198,SALT LAKE CITY,42759003, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1928-2002,40.766667,-111.9,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4310.000000
-12456738.0434,4977978.8005,1199,SALT LAKE TRIAD CENTER,42760603, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1985-PRESENT,40.766667,-111.9,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4280.000000
-12449316.4732,4977978.841,1200,RED BUTTE 1,42718503, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.766667,-111.833333,SALT LAKE,3, , , ,P, , , , , , , , , , , , , , , , , ,4910.000000
-12449316.4732,4977978.841,1201,UNIV OF UTAH,42892203, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1889-1930,40.766667,-111.833333,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4800.000000
-12420524.4968,4978273.3803,1202,GORGOZA,42GORG00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1990,40.76867,-111.5747,SALT LAKE,5,UTAH LAKE, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,6520.000000
-12464530.6085,4978468.5645,1203,"SALT LAKE CITY, UT",SLC, ,NOAA,ISIS,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=8,AUTOMATED,ACTIVE, ,40.77,-111.97,SALT LAKE,3,UTAH LAKE, , , , , , , , , ,SR, , , , , , , , , , ,13858.000000
-12464530.6085,4978468.5645,1204,Salt Lake City: Salt Lake City Inter,KSLC,72572,National Weather Service,ASOS,http://www.faa.gov/asos/,HOURLY,ACTIVE,1997-PRESENT,40.77,-111.97,SALT LAKE,3,UTAH LAKE, ,T, , , ,DP,RH,WS, , , , , , ,PR,SLP,A,WC,VIS, ,4224.968000
-12462304.2191,4978468.5446,1205,Salt Lake City,SLCU, , ,GPSMET,http://www.gpsmet.noaa.gov/jsp/index.jsp,HOURLY,ACTIVE,2004-PRESENT,40.77,-111.95,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , ,PR,SLP,A, , , ,4242.024000
-12458964.4355,4978468.6868,1206,CENTERVILLE ELEM SCHOOL,CENU,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.77,-111.92,DAVIS,3,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,4234.808000
-12455624.7772,4978468.6078,1207,STATE ST #2 (SLC),QS2,170015,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,INACTIVE, ,40.77,-111.89,DAVIS,3,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,4319.760000
-12425567.4318,4978468.8706,1208,PARLEY'S SUMMIT,PSUU1,11J52S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.77,-111.62,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,7498.080000
-12245224.2555,4978469.4825,1209,CHEPETA,CWHU1,10J43S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.77,-110,DUCHESNE,5,UINTAH, ,T,P, , , , , , , , , , , , , , , , , ,10296.248000
-12455513.4855,4978615.6619,1210,LDS CHURCH OFFICE,LDS1, ,Pacific Northwest National Laboratories,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,INACTIVE, ,40.771,-111.889,SALT LAKE,5,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4755.672000
-12463417.3893,4978762.5131,1211,SLC NWSFO RAD,SNLUT, ,SLC WSFO/NWS Western Region,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,INACTIVE, ,40.772,-111.96,SALT LAKE,5,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4237.760000
-12671592.1757,4979936.2232,1212,BONNEVILLE SALT FLATS,BSF1,99999,Utah Climate Center,UTAH CLIMATE CENTER,http://climate.usu.edu/,HOURLY,INACTIVE, ,40.78,-113.83,TOOELE,1,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4198.072000
-12592552.8602,4979936.9777,1213,LOW,42521R99, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1911-1919,40.78,-113.12,TOOELE,0, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4602.000000
-12462304.2612,4979938.5684,1214,Salt Lake City,KZLC,99999,National Weather Service,NWS/FAA,http://www.faa.gov/asos/,HOURLY,INACTIVE, ,40.78,-111.95,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4224.968000
-12367678.6824,4979938.9939,1215,SMITH & MOREHOUSE,SMMU1,11J53S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.78,-111.1,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,7596.152000
-12457906.8765,4980129.7781,1216,I15 400S SB,UT18, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2001-PRESENT,40.7813,-111.9105,SALT LAKE,3,WEST DESERT, , , , , , ,RH, , , , , , , , , , ,WC, , ,4398.808000
-12457906.8765,4980129.7781,1217,I15 400S SB (HOV/Deck),UT19, ,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2001-PRESENT,40.7813,-111.9105,SALT LAKE,3,WEST DESERT, , , , , , ,RH, , , , , , , , , , ,WC, , ,4398.808000
-12457829.0367,4980320.7686,1218,I-15/600 N SALT LAKE CITY,UT17,836819,Utah Department of Transportation,UTAH DOT,http://www.roadweather.com/,HOURLY,ACTIVE,2000-PRESENT,40.7826,-111.9098,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH, , , , , , , , , , ,WC, , ,4218.080000
-12462304.1435,4980428.5822,1219,SALT LAKE CITY NWSFO,42759803, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1928-PRESENT,40.783333,-111.95,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4220.000000
-12445605.7961,4980428.6898,1220,RED BUTTE 2,42719005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.783333,-111.8,SALT LAKE,5, , , ,P, , , , , , , , , , , , , , , , , ,5430.000000
-12445605.7961,4980428.6898,1221,RED BUTTE 5,42720505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.783333,-111.8,SALT LAKE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5510.000000
-12443750.3303,4980428.6985,1222,RED BUTTE 3,42719505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.783333,-111.783333,SALT LAKE,5, , , ,P, , , , , , , , , , , , , , , , , ,5750.000000
-12401076.2057,4980428.9284,1223,WANSHIP DAM,42916505, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1955-PRESENT,40.783333,-111.4,SUMMIT,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5940.000000
-12671592.2141,4980671.2641,1224,BON. SALT FLATS,42.06,BLM,BLM,BLM,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE, ,40.785,-113.83,SALT LAKE,3,WEST DESERT, ,T,P, , ,DEW POINT,REL HUM,WIND SPEED, , , ,SOIL TEMP,SOIL MOISTURE, , , , , , , ,13838.320000
-12458797.5197,4981874.8402,1225,ENSIGN,42ENSI00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1991-1994,40.79317,-111.9185,SALT LAKE,5,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5607.000000
-12536520.1037,4982878.2412,1226,ROWLEY CANAL STATION,42743001, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1986,40.8,-112.616667,TOOELE,1,WEST DESERT, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4220.000000
-12536520.1037,4982878.2412,1227,ROWLEY PUMP STN,42742101, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1985-1986,40.8,-112.616667,TOOELE,1,WEST DESERT, ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4210.000000
-12441895.1152,4982879.3259,1228,RED BUTTE 4,42720005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.8,-111.766667,SALT LAKE,5, , , ,P, , , , , , , , , , , , , , , , , ,6200.000000
-12343187.4899,4982879.4147,1229,HAYDEN FORK,HFKU1,10J44S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.8,-110.88,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,9098.720000
-12459064.7011,4983688.0672,1230,NORTH SALT LAKE #2,QN2,170010,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,INACTIVE, ,40.8055,-111.9209,DAVIS,3,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,4358.792000
-12351391.9179,4984350.183,1231,MOFFIT PEAK,MFP, ,Utah Avalanche Center,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE, ,40.81,-110.9537,SUMMIT,5,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,11001.120000
-12253383.9876,4984394.5931,1232,CHEPETA,CHPU1,326D72DE,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1998-PRESENT,40.8103,-110.0733,DUCHESNE,5,UINTAH, ,T,P, , ,DP,RH,WS,WG, ,SM,ST,FT,FM, , , , , , ,12116.976000
-12449316.5945,4985330.5555,1233,CITY CREEK WATER PLANT,42144605, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1955-PRESENT,40.816667,-111.833333,SALT LAKE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5330.000000
-12449316.5945,4985330.5555,1234,HIGH LINE CITY CREEK,42392903, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1915-1956,40.816667,-111.833333,SALT LAKE,3, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5280.000000
-12440039.6381,4985330.6102,1235,RED BUTTE 6,42721005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1948,40.816667,-111.75,SALT LAKE,5, , ,T, , , , , , , , , , , , , , , , , , ,7210.000000
-12437813.2338,4985820.835,1236,PINECREST INN,42685N05, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1916-1917,40.82,-111.73,SALT LAKE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,6782.000000
-12671002.1116,4986505.2667,1237,SILVER ISLAND PASS,42SILP00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1991-2001,40.82467,-113.8247,TOOELE,1,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4220.000000
-12662686.3387,4986700.9616,1238,SILVER ISLAND PASS,42.08,BLM,BLM,BLM,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE, ,40.826,-113.75,TOOELE,1,WEST DESERT, ,T,P, , ,DEW POINT,REL HUM,WIND SPEED, , ,SOIL TEMP, ,SOIL MOISTURE, , , , , , , ,13838.320000
-12454759.0356,4987210.0727,1239,NORTH SALT LAKE BENCH,4UT01, ,4UTAH,4UTAH,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290,HOURLY,ACTIVE,1980-PRESENT,40.829444,-111.882222,DAVIS,3,WEBER RIVER, ,T,P, , ,DP,RH,WS,WG, , , , , ,PR,SLP,A, , , ,1630.700000
-12551363.4171,4987290.5817,1240,PLEANTIFUL,42690N01, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1912-1913,40.83,-112.75,TOOELE,1,WEST DESERT, , ,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4260.000000
-12482342.4419,4987291.5985,1241,SOUTHERN CAUSEWAY,IPX2, , ,IPEX,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=7,HOURLY,INACTIVE, ,40.83,-112.13,SALT LAKE,3,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4230.872000
-12468983.6252,4987291.8037,1242,SALT AIR,QSA,170001,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,ACTIVE,2000-PRESENT,40.83,-112.01,SALT LAKE,3,WEST DESERT, ,T, , , ,DP,RH,WS,WG, , , , , , , , , , , ,4207.912000
-12442266.1748,4987291.9696,1243,LOUIS MEADOW,LMSU1,99999,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.83,-111.77,SALT LAKE,5,WEST DESERT, ,T,P, , , , ,WS,WG, , , , , , , , , , , ,6697.432000
-12436699.959,4987291.9457,1244,LOOKOUT PEAK,LOPU1,11J64S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.83,-111.72,SALT LAKE,5,WEST DESERT, ,T,P, , , , , , , , , , , , , , , , , ,8197.048000
-12482064.0406,4988498.1185,1245,GSL AUDOBON REFUGE,AUDUT, ,CIRP,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,INACTIVE, ,40.8382,-112.1275,SALT LAKE,3,WEST DESERT, ,T,P, , ,DEW POINT,REL HUM,WIND SPEED, , , , , , , , , , , , ,4230.872000
-12318696.6739,4988763.2623,1246,WEST FORK BLACKSFORK,WFBU1,120041,Colorado Basin River Forecast Center,CBRFC/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.84,-110.66,SUMMIT,5,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,9636.640000
-12144276.3089,4989231.8005,1247,KINGS POINT,42KING00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1985-1994,40.84317,-109.0932,DAGGETT,5,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,5670.000000
-12673818.7088,4989937.9111,1248,NEWFOUNDLAND IC,42.07,BLM,BLM,BLM,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE, ,40.848,-113.85,TOOELE,1,WEST DESERT, ,T,P, , ,DEW POINT,REL HUM,WIND SPEED, , ,SOIL TEMP, ,SOIL MOISTURE, , , , , , , ,13861.280000
-12673818.6218,4990232.3019,1249,SILVER ISLAND PASS - SALT FLATS,SILP,99999,Utah Climate Center,UTAH CLIMATE CENTER,http://climate.usu.edu,HOURLY,INACTIVE, ,40.85,-113.85,TOOELE,1,WEST DESERT, , , , , , , , , , , , , , , , , , , , ,4398.808000
-12673818.6218,4990232.3019,1250,SILVER ISLAND PASS ET1,42SIL100, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1992-2000,40.85,-113.85,TOOELE,1,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4250.000000
-12458964.673,4990234.6294,1251,ORCHARD ELEM SCHOOL,NSLT,99999,AWS: Inc.,AWS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.85,-111.92,DAVIS,3,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,4699.912000
-12454882.7758,4990234.6901,1252,BOUNTIFUL-VAL VERDA,42082005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,ACTIVE,1981-PRESENT,40.85,-111.883333,DAVIS,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,4540.000000
-12443379.3717,4990234.8005,1253,BURRO MINE,42104N05, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1911-1912,40.85,-111.78,SALT LAKE,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,8600.000000
-12421485.7357,4990234.8811,1254,EAST CANYON,42229405, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1952-1971,40.85,-111.583333,MORGAN,5, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,5840.000000
-12364339.0837,4990235.0747,1255,CHALK CREEK #1,CHCU1,11J01S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.85,-111.07,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,9098.720000
-12145278.1979,4991796.9317,1256,KINGS POINT,KPRU1,327BE0EC,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,40.8606,-109.1022,DAGGETT,5,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR,SM,ST,FT, , , , , , , ,5668.496000
-12648715.3215,4992955.3383,1257,BONNEVILLE DIKE NORTH,42DIKN00, ,UCC1,UCC1,Utah Climate Center,HOURLY,INACTIVE,1987-1999,40.8685,-113.6245,TOOELE,1,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4220.000000
-12152892.7878,4993139.4155,1258,TAYLOR FLAT,42TAYL00, ,BLM1,BLM1,Utah Climate Center,HOURLY,INACTIVE,1993-1999,40.86972,-109.1706,DAGGETT,5,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , , 
-12436700.009,4993178.5365,1259,HARDSCRABBLE,HARU1,11J37S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.87,-111.72,MORGAN,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,7249.128000
-12334281.8728,4993178.6476,1260,LILY LAKE,LLKU1,10J35S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.87,-110.8,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,9046.568000
-12564577.5376,4993864.4443,1261,SKUNK RIDGE,42SKUN00, ,SNTL,SNTL,Utah Climate Center,HOURLY,INACTIVE,1987-1994,40.87467,-112.8687,TOOELE,1,WEST DESERT, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,4550.000000
-12222959.9528,4993867.5312,1262,UTE LOOKOUT,42UTEL00, ,RAWS,RAWS,Utah Climate Center,HOURLY,INACTIVE,1986-1989,40.87467,-109.8,DAGGETT,5,UINTAH, ,T,P, , , ,RH,WS, , , , , , , , , , , , ,8834.000000
-12453576.67,4993973.3983,1263,BOUNTIFUL/F G  HOUSE,SNZ, ,SLC WSFO/NWS Western Region,SNOWNET,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,1997-PRESENT,40.8754,-111.8716,DAVIS,3,WEBER RIVER, ,T,P, , ,DP,RH,WS,WG, , , , , , , , , , , ,4758.952000
-12454511.811,4994650.6033,1264,BOUNTIFUL,42081R99, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1912-2003,40.88,-111.88,DAVIS,0, , ,T,P,SNOW FALL,SNW GND DPTH, , , , , , , , , , , , , , , ,-9999.000000
-12148744.104,4995143.5258,1265,ALLEN'S RANCH,42005005, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1962-2001,40.883333,-109.133333,DAGGETT,5,UINTAH, , , , , , , , , , , , , , , , , , , , ,5490.000000
-12337532.4128,4995298.6792,1266,BEAR RIVER,BRAU1,3242D55A,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2001-PRESENT,40.8844,-110.8292,SUMMIT,5,WEBER RIVER, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,8533.904000
-12179788.5467,4995344.6974,1267,CART CREEK,CCRU1,3241043C,Bureau of Land Management,RAWS/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,1997-PRESENT,40.8847,-109.4122,DAGGETT,5,UINTAH, ,T,P, , ,DP,RH,WS,WG,SR, , ,FT,FM, , , , , , ,6938.184000
-12451172.0281,4996123.0479,1268,BOUNTIFUL BENCH,BBN, ,KSL,KSL,http://www.met.utah.edu/cgi-bin/droman/raws_ca_monitor.cgi?state=UT&rawsflag=290&timeobs=12&orderby=n&type=9,HOURLY,ACTIVE,2001-PRESENT,40.89,-111.85,DAVIS,3,WEBER RIVER, ,T,P, , ,DP,RH,WS,WG, , , , , , , , , , , ,4988.880000
-12454756.736,4997080.2067,1269,BOUNTIFUL,QBT,170003,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,INACTIVE,2004-PRESENT,40.8965,-111.8822,DAVIS,3,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,4339.768000
-12364339.0636,4997596.1778,1270,CHALK CREEK #2,CCKU1,11J02S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.9,-111.07,SUMMIT,5,WEBER RIVER, ,T,P, , , , , , , , , , , , , , , , , ,8197.048000
-12337621.5374,4997595.9399,1271,BEAR RIVER,TMP83,420703,Bureau of Land Management,RAWS,RAWS,HOURLY,INACTIVE, ,40.9,-110.83,SUMMIT,5,WEBER RIVER, , , , , , , , , , , , , , , , , , , , ,8504.712000
-12305337.8815,4997595.7743,1272,EAST FORK BLACKSFORK,EFKU1,120011,Colorado Basin River Forecast Center,CBRFC/HADS,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,INACTIVE, ,40.9,-110.54,SUMMIT,5,UINTAH, , , , , , , , , , , , , , , , , , , , ,9256.488000
-12241884.5646,4997596.8706,1273,HICKERSON PARK,HPSU1,09J08S,Natural Resources Conservation Service,SNOTEL,http://www.wcc.nrcs.usda.gov/snow/,HOURLY,ACTIVE,2000-PRESENT,40.9,-109.97,DAGGETT,5,UINTAH, ,T,P, , , , , , , , , , , , , , , , , ,9098.720000
-12150599.5902,4997597.8912,1274,BRIDGEPORT,42090N05, ,NWS,COOP,http://climate.usu.edu,ONCE DAILY,INACTIVE,1923,40.9,-109.15,DAGGETT,5, , , ,P, , , , , , , , , , , , , , , , , ,5486.000000
-12454845.8073,4998052.1716,1275,BOUNTIFUL,QBV, ,Utah Dept. of Air Quality,AQ,http://www.airmonitoring.utah.gov/County.htm,HOURLY,ACTIVE,2004-PRESENT,40.9031,-111.883,DAVIS,3,WEBER RIVER, ,T, , , , , ,WS,WG, , , , , , , , , , , ,4293.848000
-12180745.982,4998540.3977,1276,FLAMING GORGE RESERVOIR,GRNU1,99999,Colorado Basin River Forecast Center,CBRFC,http://www.met.utah.edu/jhorel/html/mesonet/,HOURLY,ACTIVE,2001-PRESENT,40.9064,-109.4208,DAGGETT,5,UINTAH, ,T,P, , , , , , , , , , , , , , , , , ,6051.600000
